SCHUL_RDNMA,SCHUL_FOND_TYP_CODE,FOAS_MEMRD,DGHT_SC_CODE,FOND_SC_CODE,USER_TELNO_SW,LTTUD,ZIP_CODE,SCHUL_KND_SC_CODE,LGTUD,SCHUL_RDNZC,DTLAD_BRKDN,USER_TELNO,ADRCD_NM,COEDU_SC_CODE,PERC_FAXNO,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,USER_TELNO_GA,HMPG_ADRES,ADRES_BRKDN,CLOSE_YN,SCHUL_CODE,FOND_YMD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,ADRCD_CD,ADRCD_ID,SCHUL_RDNDA,ABSCH_YN,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,ABSCH_YMD,MAISC_CODE,학교급코드,HS_KND_SC_NM
서울특별시 강동구 고덕로46길 53,병설,19801129.0,주간,공립,02-3428-5112,37.5529722545,134070,2,127.1474373336,05267,296-1번지.,02-3428-5112,서울특별시 강동구,남녀공학,02-3428-5117,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-3428-5112,http://gomyung.sen.es.kr,서울특별시 강동구 명일동,N,S010000907,19801129.0,B100000001,1,1174010100.0,1174010100,", 서울고명초등학교 (명일동)",N,N,서울고명초등학교,,,,,2,
서울특별시 강동구 구천면로93길 20,단설,19840506.0,주간,공립,,37.5515408195,134836,2,127.169411611,05275 ,125번지.,02-3434-8200,서울특별시 강동구,남녀공학,02-428-9085,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,,http://goil.sen.es.kr,서울특별시 강동구 상일동,N,S010000908,19831203.0,B100000001,1,1174010300.0,1174010300,", 서울고일초등학교 (상일동)",N,N,서울고일초등학교,초,2.0,        ,,2,
서울특별시 강동구 양재대로116길 69,단설,19740607.0,주간,공립,,37.5385917666,134812,2,127.1449740741,05344,362번지.,02-475-5591,서울특별시 강동구,남녀공학,02-483-4136,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,,http://gildong.sen.es.kr,서울특별시 강동구 길동,N,S010000909,19730106.0,B100000001,1,1174010500.0,1174010500,", 서울길동초등학교 (길동)",N,N,서울길동초등학교,,,,,2,
서울특별시 송파구 성내천로 207,단설,19840503.0,주간,공립,02-3401-0651,37.501176,138818,2,127.150731,05745,53번지.,02-3401-0651,서울특별시 송파구,남녀공학,02-3401-0654,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-3401-6962,http://s-namcheon.sen.es.kr,서울 송파구 마천2동,N,S010000910,19831203.0,B100000001,1,1171011400.0,1171011400,(마천동),N,N,서울남천초등학교,초,2.0,,,2,
서울특별시 강동구 상암로 271,단설,19860506.0,주간,공립,02-481-7871,37.547292,134826,2,127.153243,05271 ,234번지 (상암길 271 ).,02-481-7871,서울특별시 강동구,남녀공학,02-481-7876,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-481-7871,http://daemyeong.sen.es.kr,서울특별시 강동구 명일2동,N,S010000911,19860301.0,B100000001,1,1174010100.0,1174010100,"(명일동,서울대명초등학교)",N,N,서울대명초등학교,초,2.0,,,2,
서울특별시 강동구 양재대로88길 27,단설,19800411.0,주간,공립,,37.5262174003,134061,2,127.1374609777,05409 ,170-2.,02-3434-8900,서울특별시 강동구,남녀공학,02-3434-8999,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,,https://doonchon.sen.es.kr/,서울특별시 강동구 둔촌1동,N,S010000912,19791220.0,B100000001,1,1174010600.0,1174010600,", 서울둔촌초등학교 (둔촌동)",N,N,서울둔촌초등학교,초,2.0,        ,,2,
서울특별시 송파구 마천로61다길 24,단설,19780504.0,주간,공립,02-400-6773,37.4955069831,138121,2,127.1526301317,05758 ,183-4번지.,02-400-6773,서울특별시 송파구,남녀공학,02-448-3475,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-406-0677,http://smacheon.sen.es.kr,서울특별시 송파구 마천1동,N,S010000913,19780201.0,B100000001,1,1171011400.0,1171011400,", 서울마천초등학교 (마천동)",N,N,서울마천초등학교,초,2.0,,,2,
서울특별시 강동구 양재대로156길 11,단설,19850503.0,주간,공립,02-441-2156,37.5567629637,134805,2,127.1450817026,05230 ,487-15번지.,02-441-2156,서울특별시 강동구,남녀공학,02-441-4298,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-441-2156,http://myungduk.sen.es.kr,서울특별시 강동구 고덕동,N,S010000914,19841205.0,B100000001,1,1174010200.0,1174010200,", 서울명덕초등학교 (고덕동)",N,N,서울명덕초등학교,,,,,2,
서울특별시 강동구 명일로 364,단설,19870422.0,주간,공립,02-428-2434,37.5512889333,134072,2,127.1504985792,05268 ,39번지.,02-428-2433,서울특별시 강동구,남녀공학,02-428-3163,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-428-2432,http://myongwon.sen.es.kr,서울특별시 강동구 명일동,N,S010000915,19861217.0,B100000001,1,1174010100.0,1174010100,", 서울명원초등학교 (명일동)",N,N,서울명원초등학교,,,,,2,
서울특별시 강동구 고덕로38길 8,단설,19801006.0,주간,공립,02-441-5313,37.5545423636,,2,127.1425695083,05256,.,02-441-5313,서울특별시 강동구,남녀공학,02-429-9888,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-441-5315,http://myeongil.sen.es.kr,,N,S010000916,19800510.0,B100000001,1,1174010700.0,1174010700,"(암사동, 서울명일초등학교)",N,N,서울명일초등학교,초,2.0,,,2,
서울특별시 강동구 동남로79길 46,단설,19851023.0,주간,공립,002-427-4167,37.558201,134081,2,127.153231,05232,498번지 서울묘곡초등학교.,02-427-4167,서울특별시 강동구,남녀공학,02-427-9879,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-427-3900,http://myogok.sen.es.kr,서울특별시 강동구 고덕1동,N,S010000917,19850710.0,B100000001,1,1174010200.0,1174010200,(고덕동),N,N,서울묘곡초등학교,초,2.0,,,2,
서울특별시 송파구 송이로34길 60,단설,19931026.0,주간,공립,02-409-9817,37.485326,138200,2,127.127395,05809 ,90-3번지.,02-409-9817,서울특별시 송파구,남녀공학,02-406-5224,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-409-9818,http://moondeok.sen.es.kr,서울특별시 송파구 문정동 ,N,S010000918,19930720.0,B100000001,1,1171010800.0,1171010800,(문정동),N,N,서울문덕초등학교,,,,,2,
서울특별시 송파구 문정로5길 20,단설,19850417.0,주간,공립,02-404-7851,37.4890731161,138200,2,127.1290119087,05797,12번지.,02-404-8501,서울특별시 송파구,남녀공학,02-443-5175,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-404-7857,http://moonjung.sen.es.kr,서울특별시 송파구 문정동,N,S010000919,19841205.0,B100000001,1,1171010800.0,1171010800,", 문정초등학교 (문정동)",N,N,서울문정초등학교,초,2.0,,,2,
서울특별시 송파구 오금로27길 42,단설,19920901.0,주간,공립,02-420-5221,37.509493,138836,2,127.121066,05645,220번지.,02-420-5221,서울특별시 송파구,남녀공학,02-420-7140,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-414-5862,http://sbangsan.sen.es.kr,서울특별시 송파구 방이1동 215~227,N,S010000920,19911030.0,B100000001,1,1171011100.0,1171011100,(방이동),N,N,서울방산초등학교,초,2.0,,,2,
서울특별시 송파구 위례성대로10길 4,단설,19820404.0,주간,공립,,37.513554,138833,2,127.12094,05636,167번지 서울방이초등학교 .,02-420-8477,서울특별시 송파구,남녀공학,02-420-8479,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,,http://bangi.sen.es.kr,서울특별시 송파구 방이동,N,S010000921,19810909.0,B100000001,1,1171011100.0,1171011100,", 서울방이초등학교 (방이동)",N,N,서울방이초등학교,,,,,2,
서울특별시 송파구 백제고분로28길 19,단설,19831007.0,주간,공립,02-415-8701,37.501622,138838,2,127.092467,05584,63번지.,02-415-8701,서울특별시 송파구,남녀공학,02-424-5914,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-415-4850,http://samjeon.sen.es.kr,서울 송파구 삼전동,N,S010000922,19831007.0,B100000001,1,1171010600.0,1171010600,(삼전동),N,N,서울삼전초등학교,초,2.0,,,2,
서울특별시 강동구 천호대로 1477,단설,19211002.0,주간,공립,,37.5475717228,134090,2,127.172661674,05283,328번지.,02-428-0348,서울특별시 강동구,남녀공학,02-426-1756,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,,http://seoulsangil.sen.es.kr,서울특별시 강동구 상일동,N,S010000923,19211002.0,B100000001,1,1174010300.0,1174010300,(상일동),N,N,서울상일초등학교,초,2.0,,,2,
서울특별시 송파구 가락로11길 26,단설,19900510.0,주간,공립,02-416-4075,37.5027584,138846,2,127.1048724,05689,267번지.,02-416-4075,서울특별시 송파구,남녀공학,02-420-6780,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-416-4074,http://seokchon.sen.es.kr,서울특별시 송파구 석촌동,N,S010000924,19890807.0,B100000001,1,1171010500.0,1171010500,", 서울석촌초등학교 (석촌동)",N,N,서울석촌초등학교,,,,,2,
서울특별시 강동구 진황도로61길 29,단설,19851024.0,주간,공립,,37.52921,134062,2,127.145793,05367 ,91번지.,02-471-9800,서울특별시 강동구,남녀공학,02-488-6958,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,,http://sunrin.sen.es.kr,서울특별시 강동구 둔촌동,N,S010000925,19850701.0,B100000001,1,1174010600.0,1174010600,", 서울선린초등학교 (둔촌동)",N,N,서울선린초등학교,,,,,2,
서울특별시 강동구 올림픽로 837,단설,20011004.0,주간,공립,02-441-3492,37.555849064,134876,2,127.1282034414,05239 ,186-1번지.,02-441-3492,서울특별시 강동구,남녀공학,02-441-8901,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-441-3851,http://sunsa.sen.es.kr,서울특별시 강동구 암사2동,N,S010000926,20010901.0,B100000001,1,1174010700.0,1174010700,", 서울선사초등학교 (암사동, 서울선사초등학교)",N,N,서울선사초등학교,초,2.0,,,2,
서울특별시 강동구 성내로3길 19,단설,19690327.0,주간,공립,02-470-6354,37.5313587603,134031,2,127.1225001414,05392,300-3(동심길 15).,02-470-6354,서울특별시 강동구,남녀공학,02-471-9163,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-470-6353,http://seongnae.sen.es.kr,서울특별시 강동구 성내동,N,S010000927,19690301.0,B100000001,1,1174010800.0,1174010800,"(성내동, 서울성내초등학교)",N,N,서울성내초등학교,,,,,2,
서울특별시 강동구 성내로15길 33,단설,19831006.0,주간,공립,024754641,37.5291763,134850,2,127.1283603,05396 ,531번지.,02-475-4641,서울특별시 강동구,남녀공학,02-485-4866,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,024754053,http://seongil.sen.es.kr,서울특별시 강동구 성내동,N,S010000928,19831006.0,B100000001,1,1174010800.0,1174010800,", 서울성일초등학교 (성내동)",N,N,서울성일초등학교,,,,,2,
서울특별시 송파구 양재대로 1264,단설,19890419.0,주간,공립,02-443-9561,37.518634,138151,2,127.133564,05649,89-23번지.,02-443-9561,서울특별시 송파구,남녀공학,02-443-5645,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-443-9564,http://seryun.sen.es.kr,서울특별시 송파구 방이동,N,S010000929,19881208.0,B100000001,1,1171011100.0,1171011100,", 서울세륜초등학교 (방이동)",N,N,서울세륜초등학교,,,,,2,
서울특별시 송파구 석촌호수로 159,단설,19781031.0,주간,공립,02-420-6565,37.5088156601,138223,2,127.0951331162,05607,44-2.,02-420-6124,서울특별시 송파구,남녀공학,02-420-6126,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-420-6020,http://ssj.sen.es.kr,서울특별시 송파구 잠실3동,N,S010000930,19780511.0,B100000001,1,1171010100.0,1171010100,(잠실동),N,N,서울송전초등학교,초,2.0,,,2,
서울특별시 송파구 백제고분로 400,단설,19851021.0,주간,공립,02-414-0644,37.5071366477,138171,2,127.1111188494,05666,114번지.,02-414-0644,서울특별시 송파구,남녀공학,02-420-8637,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-414-7371,http://songpa.sen.es.kr,서울특별시 송파구 송파1동,N,S010000931,19851021.0,B100000001,1,1171010400.0,1171010400,(송파동),N,N,서울송파초등학교,초,2.0,,,2,
서울특별시 송파구 송이로 75,단설,19881020.0,주간,공립,02-401-4677,37.5003633354,138801,2,127.1198800802,05706 ,43-1번지(장지동길 75).,02-401-4677,서울특별시 송파구,남녀공학,02-401-7628,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-401-7626,http://singa.sen.es.kr,서울특별시 송파구 가락동,N,S010000932,19880802.0,B100000001,1,1171010700.0,1171010700,", 서울신가초등학교 (가락동)",N,N,서울신가초등학교,,,,,2,
서울특별시 강동구 명일로24길 33,단설,19820504.0,주간,공립,,37.5409425176,134808,2,127.1499889666,05300 ,42번지.,02-489-4074,서울특별시 강동구,남녀공학,02-472-9138,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,,http://shinmyung.sen.es.kr,서울특별시 강동구 길2동,N,S010000933,19820504.0,B100000001,1,1174010500.0,1174010500,", 서울신명초등학교 (길동)",N,N,서울신명초등학교,,,,,2,
서울특별시 강동구 올림픽로93길 33-16,단설,19801103.0,주간,공립,02-3427-0351,37.5500218719,134877,2,127.1244046929,05242 ,517번지(신암 2길 19~13).,02-3427-0351,서울특별시 강동구,남녀공학,02-3427-0354,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-3427-0355,http://shinam.sen.es.kr,서울특별시 강동구 암사2동 502~570,N,S010000934,19801025.0,B100000001,1,1174010700.0,1174010700,", 서울신암초등학교 (암사동)",N,N,서울신암초등학교,초,2.0,,,2,
서울특별시 송파구 올림픽로 215,단설,19590526.0,주간,공립,02-422-0289,37.5139983139,138916,2,127.0950356325,05503 ,27-5.,02-422-0289,서울특별시 송파구,남녀공학,02-420-7944,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-423-1601,http://sh.sen.es.kr,서울특별시 송파구 잠실동,N,S010000935,19590526.0,B100000001,1,1171010100.0,1171010100,"(잠실동, 주공아파트)",N,N,서울신천초등학교,,,,,2,
서울특별시 송파구 올림픽로4길 59,단설,19870424.0,주간,공립,02-416-8388,37.5058275216,138227,2,127.0757668819,05572 ,354번지.,02-416-8388,서울특별시 송파구,남녀공학,02-412-5311,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-416-8389,http://aju.sen.es.kr,서울특별시 송파구 잠실동,N,S010000936,19861217.0,B100000001,1,1171010100.0,1171010100,", 서울아주초등학교 (잠실동)",N,N,서울아주초등학교,,,,,2,
서울특별시 송파구 오금로57길 15,병설,19821010.0,주간,공립,,37.496221799,138813,2,127.1430149379,05744,12번지.,02-407-2252,서울특별시 송파구,남녀공학,02-449-6883,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,,http://youngpung.sen.es.kr,서울특별시 송파구 거여1동,N,S010000937,19821010.0,B100000001,1,1171011300.0,1171011300,", 서울영풍초등학교 (거여동)",N,N,서울영풍초등학교,초,2.0,,,2,
서울특별시 송파구 위례성대로22길 11,단설,19930720.0,주간,공립,,37.5093861683,138855,2,127.1315713354,05654,7번지.,02-449-9902,서울특별시 송파구,남녀공학,02-408-8316,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,,http://ogum.sen.es.kr,서울특별시 송파구 오금동,N,S010000938,19930720.0,B100000001,1,1171011200.0,1171011200,"(오금동, 서울오금초등학교)",N,N,서울오금초등학교,초,2.0,,,2,
서울특별시 송파구 양재대로 1196,단설,19890419.0,주간,공립,02-403-8823,37.5124246492,138050,2,127.1345084357,05649 ,89-16번지.,02-403-8823,서울특별시 송파구,남녀공학,02-443-5681,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,02-407-4129,http://oryun.sen.es.kr,서울특별시 송파구 방이동,N,S010000939,19881208.0,B100000001,1,1171011100.0,1171011100,", 서울오륜초등학교 (방이동)",N,N,서울오륜초등학교,초,2.0,        ,,2,
